pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_radj,pl_massj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_vsin,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,glat,glon,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_gaiamag,sy_tmag,sy_kepmag,k2_campaigns_num,default_flag,pl_density_ratio,pl_radius_comparison,pl_orbper_log,pl_insol_log,st_teff_mass_ratio,st_density_approx,sy_pm_log,sy_dist_log,color_bv,color_jh,disposition_binary,disposition_multiclass
9.064435074061013e-07,0.014157363341191125,0.02553762150868623,0.00282442594734693,0.025567119687285672,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.0,0.5939049647646414,0.24705882352941172,0.0009458542698274359,0.0520410447761194,0.0031226002398681563,0.3355679553607015,0.35372624386077295,0.010273985069218155,0.05610348068856186,0.6701509872241579,0.5229295790596741,0.7211940913598371,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.01765973184109075,0.3501172493335765,0.7337615575167417,0.0478760841450116,0.07377281924395877,0.9751993838638741,0.814929086903998,0.5012571126108243,0.49028182701652107,0.5823921971252567,0.6368191900106792,0.6417473358822094,0.050662792809152035,0.1279049458837228,0.17174655491388213,0.19909776405957041,0.27912913176726306,0.6132401505260733,0.6242005057266101,0.47999489361229747,0.4460047967684928,0.48380422374429227,0.0,1.0,2.4310370295259343e-06,0.2552158208238409,0.027491880393427592,0.5669812966610085,0.10746022002454969,0.0015749518038735448,0.49677404255070823,0.5006708388553399,0.48519805420430834,0.29595704358812414,0.0,1.0
4.7710072536697313e-05,0.014157363341191125,0.012035640077895978,0.00282442594734693,0.012076568628643192,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5598192651951099,0.07058823529411762,0.0009458542698274359,0.06304477611940298,0.145232119899566,0.13232363491430849,0.29510997224001706,0.012194980152776504,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.0073411603060272446,0.33887174364617473,0.7166238556522071,0.0961061621344316,0.05000500896615577,0.37314137701269495,0.042536586446472624,0.6101627630011909,0.5916979036512566,0.7114989733059547,0.7551137763903721,0.7615716261286911,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.7233699408647569,0.7376171352074966,0.5844607626834067,0.5459740623250606,0.5954623287671235,0.0,0.0,2.2124382352026878e-05,0.2686567431771194,0.24230837921958687,0.5669812966610085,0.09690280484505852,0.0009954978480279288,0.3901201831879406,0.6127918367031722,0.4980542043085474,0.3177511054958933,1.0,2.0
0.0002396478837712903,0.014157363341191125,0.0023004952974897226,0.00282442594734693,0.0023011077846114922,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5185234030523043,0.24705882352941172,0.0003124565392136659,0.09805970149253732,0.21999706636064784,0.018068287498339317,0.29510997224001706,0.013596873979393315,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.02254822632078459,0.3538607689908613,0.7344358183235029,0.05708162831825473,0.06632211502160236,0.12646997511349778,0.13125351493046733,0.5070133650919676,0.49562682215743453,0.5767453798767966,0.6290150332703524,0.6367038151793702,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.6100913908301974,0.6250185928900787,0.4799671415052188,0.44362424947586804,0.48152111872146125,0.0,0.0,0.0022054277923131537,0.2491349587407086,0.3631236882866163,0.5669812966610085,0.09690280484505852,0.0007408812628030906,0.5268664643128043,0.5286874845024674,0.4858929812369699,0.3051168667087805,1.0,2.0
7.397927943695844e-05,0.014157363341191125,0.0003275306559801759,0.00282442594734693,0.0003294118606560533,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5170631711201978,0.24705882352941172,0.0005249417417958046,0.02955223880597015,0.22085990146423115,0.025773880696160496,0.29510997224001706,0.0017337892449132437,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.005314492164540066,0.33455376109970164,0.7205212840770143,0.027977028698972558,0.10551647758439789,0.06925307897503696,0.13216742468196974,0.7600238189757839,0.9162362904345414,0.8797056810403833,0.8982995153207919,0.8681363377531928,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.5645495737654558,0.5791313401755168,0.8919402330621952,0.8329432071391722,0.7580622146118723,0.0,1.0,0.12126782631014411,0.2631578439979251,0.2747034869016762,0.5669812966610085,0.09690280484505852,0.08418424025533577,0.35175877632639563,0.4167871000226851,0.33055594162612895,0.38818698673404894,0.0,1.0
0.00015579467215665174,0.014157363341191125,0.001559475713824165,0.00282442594734693,0.001553938802902063,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.4962687433692007,0.24705882352941172,0.0003036029891060766,0.04925373134328358,0.2786698534043159,0.01793543244320446,0.29510997224001706,0.009532559944243738,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.024702322125632427,0.33667361433943166,0.6936675515233686,0.07703987081654343,0.055944515543640855,0.9634608839218642,0.7512978525917755,0.5992457324335052,0.592600305428294,0.6970396988364134,0.7418877844409759,0.7492882128040348,0.11029849157498606,0.18241816401598349,0.23975493237693102,0.30787368696833994,0.33910967093114985,0.7130788725904308,0.7250483415142048,0.5716115371059548,0.5355806065661943,0.5751997716894978,0.0,1.0,0.005831060104137703,0.22966507505806236,0.33054603944600075,0.5669812966610085,0.09690280484505852,0.0019191921029723287,0.5381317940541944,0.5769187632005524,0.4856845031271714,0.31522425773847096,0.0,1.0
4.3232668427180395e-05,0.008410799270559979,0.009424746497200428,0.13993109940096218,0.009419967804787445,0.13993109921876695,0.05193895031926492,0.7737397420867526,0.0077855420924559,0.2950527580485652,0.47458527310071125,0.4307820179887176,0.24705882352941172,0.0009458542698274359,0.0520410447761194,0.145232119899566,0.030815730038527972,0.19965833867179156,0.0059159094839802,0.039618962106651334,0.6196283391405343,0.5229295790596741,0.747752707697459,0.3166564978645515,0.020619300845495132,0.056306306306306314,0.03204653769430172,0.3372005378463783,0.6841023561685495,0.01402903560179495,0.1732147289553764,0.5739477815536668,0.5251850194832345,0.5950774116712981,0.5246425100652506,0.5373032169746749,0.5605849010104329,0.5595867566907997,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.534521158129176,0.5536218949873568,0.5001082332176071,0.4398853495494111,0.5455194063926941,0.0,0.0,0.0021659818390019313,0.2449817376667509,0.23510433076582504,0.5669812966610085,0.11046893603809652,0.004724504100549532,0.5703425783230699,0.3146818380748518,0.5493398193189714,0.42261528742893206,1.0,2.0
7.410417532076146e-05,0.014157363341191125,0.05983140322432441,0.00282442594734693,0.05981236468230119,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.49145780418259644,0.24705882352941172,0.0009458542698274359,0.06810447761194029,0.145232119899566,0.6147203401089412,0.44287849669015583,0.013373042191950296,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.6957591211734858,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.0050203384075885385,0.33651912914786064,0.7330724463225652,0.183123104531773,0.10551647758439789,0.5190833913866778,0.5404329715283396,0.6600502845044329,0.6856171039844512,0.8063826146475016,0.8451491004682493,0.8480436020499471,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.5645495737654558,0.5791313401755168,0.6868868518842293,0.6415869949397935,0.48152111872146125,0.0,1.0,1.9379903972750745e-07,0.24615387758674467,0.2748289410093976,0.5669812966610085,0.12351749083488689,0.0007751816838021995,0.3450686343996793,0.718405711444219,0.4564280750521193,0.32185723310170505,0.0,0.0
7.888223614998938e-05,0.014157363341191125,0.0011056012188290117,0.00282442594734693,0.0010765808423654835,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5481594735671319,0.3,0.0009458542698274359,0.051671641791044776,0.145232119899566,0.007971303308090871,0.29510997224001706,0.01172375533710699,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.006949056118931589,0.33291455068643083,0.7203882387972708,0.018010343639795062,0.10551647758439789,0.9141620344014392,0.8821690944826668,0.37395791980944815,0.3563098708871305,0.4131587953456537,0.4714532161340671,0.47669405352639715,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.45733814607173023,0.47753978878476866,0.3396733021954692,0.305106582659188,0.3406820776255708,0.0,0.0,0.012996500549437101,0.12499999926250013,0.279480077444542,0.5669812966610085,0.09690280484505852,0.001107044346248168,0.38355827881359383,0.35069189048271726,0.48561501042390526,0.3070120025268481,0.0,1.0
4.809827566435766e-05,0.014157363341191125,0.0009851855364833581,0.00282442594734693,0.000983184719651804,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5172106827765368,0.24705882352941172,0.00016194618738465255,0.041641791044776125,0.09920015185897822,0.011691244851866622,0.29510997224001706,0.008472304108987326,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.03560696921724693,0.36361725227584335,0.737293567577499,0.03506772967840773,0.09033409910606438,0.08077409681251135,0.12077122973474214,0.506682545983856,0.49965292239344733,0.5758042436687201,0.6250718803910292,0.6321483771251932,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.6038706704554182,0.6192919827457979,0.4772821251453516,0.4401940660571002,0.4813784246575344,0.0,1.0,0.016758470268192768,0.23809522839561217,0.24290216248017343,0.5669812966610085,0.09690280484505852,0.00260997504780287,0.5834062924475527,0.45170014610592635,0.48151494093120206,0.31680353758686036,0.0,1.0
0.00011443791127476442,0.014157363341191125,0.002029096874972212,0.00282442594734693,0.002012332992042039,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.5595228729030132,0.33529411764705885,0.0009458542698274359,0.0520410447761194,0.17512964097431338,0.028430981798857446,0.30621396540679047,0.0127840111723634,0.05610348068856186,0.6875725900116144,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.049215739001116775,0.3641461247403449,0.681421430426822,0.032108031616203334,0.09590606880383976,0.3697298112704094,0.024626276339992814,0.4489876935291782,0.44203803970567834,0.5118069815195071,0.5600098578821983,0.5685349385829334,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.5413562706397359,0.5595716198125836,0.43213638495502765,0.3925350976367409,0.4335759132420092,0.0,0.0,0.003039278688158449,0.2041126787549708,0.30731817315860743,0.5669812966610085,0.09890275234718435,0.0008761731945472325,0.623618129088661,0.43800320904120627,0.47859624739402346,0.33070120025268435,0.0,1.0
0.00011784548134006025,0.014157363341191125,0.002029096874972212,0.0014883362027796956,0.002012332992042039,0.0014883361548311607,0.07140632300264757,0.0,0.0077855420924559,0.2950527580485652,0.4996181213456511,0.4961312645392417,0.1352941176470588,0.0009458542698274359,0.0520410447761194,0.2495060269031985,0.03600371994154378,0.14691437112961775,0.005256194742042877,0.036532499053017024,0.5075493612078978,0.5229295790596741,0.8255096652886706,0.08074028879398004,0.05949454509877741,0.06256256256256257,0.11879637616200359,0.4064224536151632,0.6272068727390223,0.002562603607568284,0.5077515612341328,0.9253175246306633,0.7372592537015029,0.5087336244541484,0.43926141885325565,0.3898015058179328,0.4224102521974862,0.41600911087610837,0.10582769265448985,0.10137870808965581,0.1011523292897822,0.052480330110282386,0.2486159463396308,0.3932877659165962,0.4109772423025434,0.3933528153125026,0.3240686365981362,0.40097031963470325,0.0,0.0,0.0016412104721666059,0.2041126787549708,0.3095223900377765,0.5669812966610085,0.10499154624682223,0.005856497114681411,0.7334847084490791,0.11739711275885067,0.5441278665740096,0.40934933670246343,1.0,2.0
0.0004838437909101791,0.014157363341191125,0.006366840262854467,0.00282442594734693,0.006358650449172422,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.18267116737909783,0.4908939575930975,0.49589319559777395,0.24705882352941172,0.0009458542698274359,0.0520410447761194,0.4821263708292708,0.030815730038527972,0.3307708733717702,0.008660794035255132,0.05610348068856186,0.5423925667828107,0.5229295790596741,0.747752707697459,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.007939654140026203,0.3332245773433684,0.7179856311097879,0.09372025605930905,0.05059651363193861,0.9699361501649879,0.7350578162925347,0.6241894931851263,0.6113424961821465,0.7189425051334702,0.7572496508666721,0.7580737004799479,0.14293407136998054,0.19926962872793672,0.2540998251555647,0.3159954478840029,0.3586625402331451,0.7289762691037556,0.7394020526550646,0.595422844979505,0.5555305533297477,0.6047374429223745,0.0,0.0,0.00013797236509877943,0.2403846394517369,0.41652077889746913,0.5669812966610085,0.10332571316919341,0.002465345019946873,0.39951674939138315,0.6087025756692559,0.49312022237665026,0.3370183196462413,0.0,1.0
0.00023973957071040194,0.014157363341191125,0.002029096874972212,0.00282442594734693,0.002012332992042039,0.0028244401142240435,0.05193895031926492,0.16412661195779601,0.0077855420924559,0.2950527580485652,0.49207289864073983,0.5862083429413046,0.24705882352941172,0.0009458542698274359,0.0520410447761194,0.27004150236848234,0.15690182011425535,0.3245782617979927,0.009025993267399009,0.05266628319701455,0.5656213704994193,0.5229295790596741,0.7376141354041906,0.869839332926581,0.01665866195752791,0.06256256256256257,0.025654251302895066,0.34870312233357065,0.6987639459962875,0.045112601524506475,0.07657869107100204,0.7075050656122815,0.5905574941323204,0.5405584226544924,0.5278356240455367,0.6196954140999316,0.665160601330814,0.6733100138290083,0.08735590439753789,0.14478816586837445,0.1901557388418939,0.23481058776332275,0.2956532724910288,0.6401966054834498,0.6546184738955821,0.5127909461525866,0.4750172881244306,0.5164098173515983,0.5,0.0,0.003039278688158449,0.2041126787549708,0.36315268868752126,0.5669812966610085,0.10851492243068274,0.002090860378887425,0.5428045522744179,0.49125283000523295,0.48888116747741456,0.32469993682880616,1.0,2.0
0.00016758032252367234,0.014157363341191125,0.019942319035607472,0.00282442594734693,0.01993224321749719,0.0028244401142240435,0.05193895031926492,0.09085580304806565,0.0077855420924559,0.2950527580485652,0.4908939575930975,0.6711484827944102,0.24411764705882352,0.0009458542698274359,0.06716417910447761,0.2808269411632743,0.22133652185465658,0.2672432201580183,0.012253883254735195,0.10878379326309293,0.5563298490127758,0.5229295790596741,0.757897719223686,0.3870246085011185,0.020619300845495132,0.06256256256256257,0.004538093253700214,0.33434718454486073,0.722321690815441,0.35997724085116145,0.027443457705289456,0.9644835577009816,0.879724422772163,0.8451766574037314,0.8392405941968626,0.9962354551676933,0.9999999999999999,0.9946310908647198,0.11485069159627553,0.1913916748260076,0.19815873911075355,0.23274739849845674,0.2958038722545871,0.9586821288687506,0.9847538301353561,0.8262232434997627,0.7791579311328937,0.8372574200913243,0.0,1.0,5.043249202824757e-06,0.24499249403830956,0.3360516535691248,0.5669812966610085,0.047406816249351565,0.0018212085079137809,0.33326311542988646,0.8301449621578972,0.49707435719249454,0.42735312697409966,0.0,1.0
